,actual,predicted,word,word_unk,count
9158,NNP,NN,Aetna,Aetna,1
9159,NNP,NN,Afrikaner,<UNK>,1
9160,NNP,NN,Agreement,Agreement,1
9161,NNP,NN,Air,Air,2
9162,NNP,NN,Airport,<UNK>,1
9163,NNP,NN,Airways,Airways,1
9164,NNP,NN,Alamo,<UNK>,1
9165,NNP,NN,Albania,<UNK>,1
9166,NNP,NN,Alcarria,<UNK>,1
9167,NNP,NN,Alex,Alex,1
9168,NNP,NN,America,America,1
9169,NNP,NN,Americans,Americans,1
9170,NNP,NN,Amex,Amex,1
9171,NNP,NN,Amiga,<UNK>,1
9172,NNP,NN,Apple,Apple,1
9173,NNP,NN,April,April,2
9174,NNP,NN,Arafat,Arafat,1
9175,NNP,NN,Arctic,Arctic,1
9176,NNP,NN,Army,Army,1
9177,NNP,NN,Arney,<UNK>,1
9178,NNP,NN,Aruba,<UNK>,1
9179,NNP,NN,Asilone,<UNK>,1
9180,NNP,NN,Associates,Associates,1
9181,NNP,NN,Association,Association,3
9182,NNP,NN,Atlanta,Atlanta,1
9183,NNP,NN,Audi,<UNK>,1
9184,NNP,NN,B,B,1
9185,NNP,NN,B.A.T,B.A.T,2
9186,NNP,NN,BMW,BMW,1
9187,NNP,NN,BRACED,<UNK>,1
9188,NNP,NN,Baa-2,Baa-2,1
9189,NNP,NN,Ball,Ball,1
9190,NNP,NN,Bank,Bank,3
9191,NNP,NN,Barris,<UNK>,1
9192,NNP,NN,Batman,Batman,1
9193,NNP,NN,Battery,Battery,1
9194,NNP,NN,Bay,Bay,1
9195,NNP,NN,Beefeater,<UNK>,1
9196,NNP,NN,Belmont,<UNK>,1
9197,NNP,NN,Beretta,<UNK>,1
9198,NNP,NN,Bill,Bill,2
9199,NNP,NN,Bloc,Bloc,1
9200,NNP,NN,Block,Block,1
9201,NNP,NN,Board,Board,4
9202,NNP,NN,Bogart,Bogart,1
9203,NNP,NN,Bolinas,<UNK>,1
9204,NNP,NN,Bond,Bond,1
9205,NNP,NN,Book,Book,2
9206,NNP,NN,Born,<UNK>,1
9207,NNP,NN,Bremen,<UNK>,1
9208,NNP,NN,Brick,<UNK>,1
9209,NNP,NN,Broker,<UNK>,1
9210,NNP,NN,Buksbaum,<UNK>,1
9211,NNP,NN,Bureau,<UNK>,4
9212,NNP,NN,CBOE,CBOE,4
9213,NNP,NN,CDL,<UNK>,1
9214,NNP,NN,COPPER,COPPER,1
9215,NNP,NN,CPI,<UNK>,3
9216,NNP,NN,CSC,<UNK>,1
9217,NNP,NN,California,California,1
9218,NNP,NN,Cambodia,Cambodia,2
9219,NNP,NN,Canal,<UNK>,1
9220,NNP,NN,Car,Car,1
9221,NNP,NN,Carat,<UNK>,3
9222,NNP,NN,Cardinal,Cardinal,1
9223,NNP,NN,Cards,<UNK>,1
9224,NNP,NN,Caspita,<UNK>,1
9225,NNP,NN,Catholic,Catholic,1
9226,NNP,NN,Cavalier,Cavalier,1
9227,NNP,NN,Cela,<UNK>,1
9228,NNP,NN,Census,Census,3
9229,NNP,NN,Center,Center,2
9230,NNP,NN,Cessna,Cessna,1
9231,NNP,NN,Chamber,Chamber,1
9232,NNP,NN,Chan,<UNK>,1
9233,NNP,NN,Charleston,Charleston,1
9234,NNP,NN,Chatsworth,Chatsworth,1
9235,NNP,NN,Cherokee,<UNK>,2
9236,NNP,NN,Chicago-Montreal,<UNK>,1
9237,NNP,NN,Chile,Chile,1
9238,NNP,NN,China,China,1
9239,NNP,NN,Chiron,Chiron,1
9240,NNP,NN,Choice,Choice,1
9241,NNP,NN,Christie,Christie,1
9242,NNP,NN,Christmas,Christmas,5
9243,NNP,NN,Church,Church,2
9244,NNP,NN,City,City,1
9245,NNP,NN,Clan,<UNK>,1
9246,NNP,NN,Class,Class,2
9247,NNP,NN,Classic,Classic,1
9248,NNP,NN,Club,Club,1
9249,NNP,NN,CoastAmerica,<UNK>,1
9250,NNP,NN,Coffee,Coffee,1
9251,NNP,NN,Coke,Coke,1
9252,NNP,NN,Coliseum,<UNK>,1
9253,NNP,NN,Collectibles,<UNK>,1
9254,NNP,NN,Columbus,Columbus,1
9255,NNP,NN,Comex,Comex,4
9256,NNP,NN,Commerciale,<UNK>,1
9257,NNP,NN,Committee,Committee,2
9258,NNP,NN,Community,Community,2
9259,NNP,NN,Congress,Congress,5
9260,NNP,NN,Connaught,Connaught,1
9261,NNP,NN,Constitution,<UNK>,6
9262,NNP,NN,Control,Control,1
9263,NNP,NN,Coopers,Coopers,1
9264,NNP,NN,Corp.,Corp.,1
9265,NNP,NN,Council,Council,4
9266,NNP,NN,Country,Country,1
9267,NNP,NN,Court,Court,1
9268,NNP,NN,Creek,Creek,1
9269,NNP,NN,Cubs,<UNK>,1
9270,NNP,NN,Cup,Cup,4
9271,NNP,NN,Cut,<UNK>,1
9272,NNP,NN,Cypress,<UNK>,2
9273,NNP,NN,DEPOSIT,DEPOSIT,1
9274,NNP,NN,Daily,Daily,1
9275,NNP,NN,Dayton,<UNK>,1
9276,NNP,NN,Dead,<UNK>,1
9277,NNP,NN,Decatur,<UNK>,1
9278,NNP,NN,December,December,1
9279,NNP,NN,Deerfield,<UNK>,2
9280,NNP,NN,Defense,Defense,1
9281,NNP,NN,Deloitte,<UNK>,2
9282,NNP,NN,Deloitte-Touche,<UNK>,2
9283,NNP,NN,Democrat,Democrat,1
9284,NNP,NN,Department,Department,8
9285,NNP,NN,Departments,<UNK>,2
9286,NNP,NN,Depression,Depression,1
9287,NNP,NN,Desc,<UNK>,1
9288,NNP,NN,Desert,Desert,1
9289,NNP,NN,Dewhurst,<UNK>,1
9290,NNP,NN,Diamond,<UNK>,1
9291,NNP,NN,Dictionary,Dictionary,1
9292,NNP,NN,Digest,Digest,1
9293,NNP,NN,Digital,Digital,1
9294,NNP,NN,Discovery,<UNK>,1
9295,NNP,NN,Discovision,<UNK>,1
9296,NNP,NN,Disneyland,Disneyland,1
9297,NNP,NN,Division,Division,1
9298,NNP,NN,Dollar,Dollar,3
9299,NNP,NN,Door,Door,1
9300,NNP,NN,Dorrance,Dorrance,1
9301,NNP,NN,Drug,Drug,4
9302,NNP,NN,E-2C,<UNK>,1
9303,NNP,NN,EC,EC,2
9304,NNP,NN,EDT,EDT,1
9305,NNP,NN,EPA,EPA,1
9306,NNP,NN,EPO,EPO,1
9307,NNP,NN,Eagle-Berol,<UNK>,1
9308,NNP,NN,Eagleton-Newark,<UNK>,1
9309,NNP,NN,Earth,Earth,3
9310,NNP,NN,East,<UNK>,5
9311,NNP,NN,Ed,Ed,1
9312,NNP,NN,Edsel,<UNK>,1
9313,NNP,NN,Eichner,<UNK>,1
9314,NNP,NN,Electrolux,<UNK>,1
9315,NNP,NN,Empire,<UNK>,3
9316,NNP,NN,Empire-Berol,<UNK>,1
9317,NNP,NN,Emporium,<UNK>,1
9318,NNP,NN,End,End,1
9319,NNP,NN,English,English,1
9320,NNP,NN,Enterprise,Enterprise,1
9321,NNP,NN,Equitable,Equitable,2
9322,NNP,NN,Esteli,<UNK>,1
9323,NNP,NN,Eurocom,Eurocom,2
9324,NNP,NN,Europa,<UNK>,1
9325,NNP,NN,Evanston,<UNK>,1
9326,NNP,NN,Event,Event,1
9327,NNP,NN,Everything,Everything,1
9328,NNP,NN,Expo,<UNK>,1
9329,NNP,NN,Eye,<UNK>,1
9330,NNP,NN,FALTERS,<UNK>,1
9331,NNP,NN,FAX,FAX,1
9332,NNP,NN,FDA,FDA,4
9333,NNP,NN,FDIC,FDIC,1
9334,NNP,NN,FEMA,<UNK>,2
9335,NNP,NN,FHA,FHA,1
9336,NNP,NN,FHLBB,<UNK>,1
9337,NNP,NN,FK-506,<UNK>,1
9338,NNP,NN,FM,FM,1
9339,NNP,NN,FT-SE,FT-SE,1
9340,NNP,NN,FTC,FTC,4
9341,NNP,NN,Fab,<UNK>,1
9342,NNP,NN,Faberge,Faberge,1
9343,NNP,NN,Family,Family,2
9344,NNP,NN,Farm,Farm,2
9345,NNP,NN,Fate,<UNK>,1
9346,NNP,NN,February,February,2
9347,NNP,NN,Fed,Fed,6
9348,NNP,NN,FiberCom,<UNK>,1
9349,NNP,NN,FileNet,<UNK>,1
9350,NNP,NN,Fire,Fire,1
9351,NNP,NN,Flashdance,<UNK>,1
9352,NNP,NN,Fleetwood,<UNK>,1
9353,NNP,NN,Fleischmann,<UNK>,1
9354,NNP,NN,Food,Food,3
9355,NNP,NN,Forest,Forest,1
9356,NNP,NN,Forum,Forum,1
9357,NNP,NN,Freeway,Freeway,6
9358,NNP,NN,Friday,Friday,8
9359,NNP,NN,Fujisawa,Fujisawa,1
9360,NNP,NN,Fund,Fund,6
9361,NNP,NN,GDR,<UNK>,3
9362,NNP,NN,GM,<UNK>,1
9363,NNP,NN,GNP,GNP,3
9364,NNP,NN,GOP,GOP,4
9365,NNP,NN,Galileo,Galileo,2
9366,NNP,NN,Gallup,Gallup,1
9367,NNP,NN,Generation,<UNK>,1
9368,NNP,NN,Georgia-Pacific,Georgia-Pacific,1
9369,NNP,NN,Gogh,<UNK>,2
9370,NNP,NN,Goliath,<UNK>,1
9371,NNP,NN,Goodman,Goodman,3
9372,NNP,NN,Gorillas,<UNK>,2
9373,NNP,NN,Gottesfeld,<UNK>,1
9374,NNP,NN,Great,Great,1
9375,NNP,NN,Greensboro,<UNK>,1
9376,NNP,NN,Grievances,<UNK>,1
9377,NNP,NN,Group,Group,1
9378,NNP,NN,Guber,Guber,1
9379,NNP,NN,Guinness,Guinness,1
9380,NNP,NN,Gulf,Gulf,1
9381,NNP,NN,Hall,Hall,1
9382,NNP,NN,Hamburg,<UNK>,1
9383,NNP,NN,Hannibal,<UNK>,1
9384,NNP,NN,Hanoi,<UNK>,1
9385,NNP,NN,Harbor,Harbor,1
9386,NNP,NN,Hasbro,<UNK>,1
9387,NNP,NN,Haskins,<UNK>,1
9388,NNP,NN,Hawthorne,Hawthorne,1
9389,NNP,NN,Headly,<UNK>,1
9390,NNP,NN,Helliesen,<UNK>,1
9391,NNP,NN,Helmsley,Helmsley,1
9392,NNP,NN,Hemingway,Hemingway,1
9393,NNP,NN,Hibler,<UNK>,1
9394,NNP,NN,Hill,Hill,2
9395,NNP,NN,Hilton,Hilton,1
9396,NNP,NN,Himebaugh,<UNK>,1
9397,NNP,NN,Hive,<UNK>,1
9398,NNP,NN,Holmes,Holmes,1
9399,NNP,NN,Honecker,<UNK>,2
9400,NNP,NN,Hospital,Hospital,1
9401,NNP,NN,Hotline,<UNK>,1
9402,NNP,NN,House,House,20
9403,NNP,NN,Housing,Housing,1
9404,NNP,NN,Hungary,Hungary,1
9405,NNP,NN,Hunt,Hunt,1
9406,NNP,NN,Hut,<UNK>,1
9407,NNP,NN,I.B.M.,<UNK>,1
9408,NNP,NN,IAFP,<UNK>,5
9409,NNP,NN,IIcx,<UNK>,1
9410,NNP,NN,IMF,<UNK>,2
9411,NNP,NN,IRA,IRA,3
9412,NNP,NN,IRS,IRS,8
9413,NNP,NN,Inc.,Inc.,1
9414,NNP,NN,Index,Index,1
9415,NNP,NN,Industries,Industries,1
9416,NNP,NN,Industry,Industry,1
9417,NNP,NN,Insider,Insider,2
9418,NNP,NN,Interest,Interest,1
9419,NNP,NN,IranU.S,<UNK>,1
9420,NNP,NN,Irvine,Irvine,1
9421,NNP,NN,Islands,Islands,1
9422,NNP,NN,Isle,<UNK>,2
9423,NNP,NN,Iwai,Iwai,1
9424,NNP,NN,JAL,<UNK>,2
9425,NNP,NN,Jack,Jack,1
9426,NNP,NN,Jaguar,Jaguar,3
9427,NNP,NN,January,January,1
9428,NNP,NN,Job,<UNK>,1
9429,NNP,NN,Jon,Jon,1
9430,NNP,NN,Journal,Journal,4
9431,NNP,NN,June,June,1
9432,NNP,NN,Jupiter,<UNK>,3
9433,NNP,NN,Justice,Justice,1
9434,NNP,NN,KIM,<UNK>,1
9435,NNP,NN,Kaisha,<UNK>,1
9436,NNP,NN,Katz,Katz,1
9437,NNP,NN,Khmer,Khmer,2
9438,NNP,NN,King,King,1
9439,NNP,NN,Know,<UNK>,1
9440,NNP,NN,Krenz,Krenz,1
9441,NNP,NN,LA,LA,1
9442,NNP,NN,LBO,LBO,2
9443,NNP,NN,Lansing,<UNK>,1
9444,NNP,NN,Law,Law,2
9445,NNP,NN,Lederberg,<UNK>,1
9446,NNP,NN,Legend,Legend,1
9447,NNP,NN,Letter,Letter,2
9448,NNP,NN,Life,Life,1
9449,NNP,NN,Linda,Linda,1
9450,NNP,NN,Loman,<UNK>,1
9451,NNP,NN,Loom,<UNK>,1
9452,NNP,NN,Lordstown,<UNK>,1
9453,NNP,NN,Lotus,Lotus,1
9454,NNP,NN,Lyneses,<UNK>,2
9455,NNP,NN,MGM\/UA,MGM\/UA,1
9456,NNP,NN,MK-Ferguson,<UNK>,1
9457,NNP,NN,MMI,MMI,1
9458,NNP,NN,MTV,MTV,1
9459,NNP,NN,Maalox,<UNK>,1
9460,NNP,NN,Magic,<UNK>,1
9461,NNP,NN,Main,<UNK>,1
9462,NNP,NN,Mame,<UNK>,1
9463,NNP,NN,Man,Man,1
9464,NNP,NN,Management,Management,1
9465,NNP,NN,Mansion,<UNK>,1
9466,NNP,NN,Marina,Marina,2
9467,NNP,NN,Market,Market,1
9468,NNP,NN,Marlowe,<UNK>,1
9469,NNP,NN,Marx,<UNK>,1
9470,NNP,NN,Marysville,<UNK>,1
9471,NNP,NN,Masius,<UNK>,1
9472,NNP,NN,MasterCard,MasterCard,1
9473,NNP,NN,Mateo,Mateo,1
9474,NNP,NN,Mattausch,<UNK>,1
9475,NNP,NN,Max,Max,1
9476,NNP,NN,May,May,1
9477,NNP,NN,Medicare,Medicare,1
9478,NNP,NN,MeraBank,MeraBank,1
9479,NNP,NN,Merc,Merc,1
9480,NNP,NN,Merkur,Merkur,3
9481,NNP,NN,Mesa,Mesa,1
9482,NNP,NN,Mexicana,<UNK>,2
9483,NNP,NN,Mexico,Mexico,1
9484,NNP,NN,Mideast,Mideast,2
9485,NNP,NN,Midwest,Midwest,2
9486,NNP,NN,Mile,Mile,1
9487,NNP,NN,Ministry,Ministry,1
9488,NNP,NN,Mirage,Mirage,2
9489,NNP,NN,Missiles,<UNK>,1
9490,NNP,NN,Mississippian,<UNK>,1
9491,NNP,NN,Mist,<UNK>,2
9492,NNP,NN,Moliere,<UNK>,1
9493,NNP,NN,Monday,Monday,3
9494,NNP,NN,Monmouth,<UNK>,1
9495,NNP,NN,Monroe,Monroe,1
9496,NNP,NN,Morgenzon,<UNK>,1
9497,NNP,NN,NATO,NATO,1
9498,NNP,NN,NRC,NRC,2
9499,NNP,NN,NWA,NWA,1
9500,NNP,NN,Nation,Nation,1
9501,NNP,NN,Navy,Navy,2
9502,NNP,NN,Newport,<UNK>,1
9503,NNP,NN,NewsEdge,<UNK>,1
9504,NNP,NN,Ngoc,<UNK>,1
9505,NNP,NN,Nikkei,Nikkei,2
9506,NNP,NN,Nimitz,<UNK>,1
9507,NNP,NN,Noranda,Noranda,1
9508,NNP,NN,Noriega,Noriega,2
9509,NNP,NN,Northeast,Northeast,2
9510,NNP,NN,Notes,Notes,1
9511,NNP,NN,Nov,Nov,1
9512,NNP,NN,Nov.,Nov.,2
9513,NNP,NN,Oakland,Oakland,2
9514,NNP,NN,Oberhausen,<UNK>,1
9515,NNP,NN,Odeon,Odeon,4
9516,NNP,NN,Office,Office,9
9517,NNP,NN,Official,Official,1
9518,NNP,NN,Oil,Oil,1
9519,NNP,NN,Oppenheimer,Oppenheimer,1
9520,NNP,NN,Orange,Orange,1
9521,NNP,NN,Organization,Organization,1
9522,NNP,NN,Ottoman,<UNK>,1
9523,NNP,NN,PAPER,PAPER,1
9524,NNP,NN,PITCH,<UNK>,1
9525,NNP,NN,PPI,<UNK>,2
9526,NNP,NN,Pacific,Pacific,1
9527,NNP,NN,Pages,<UNK>,1
9528,NNP,NN,Palo,Palo,1
9529,NNP,NN,Panama,Panama,1
9530,NNP,NN,Paramount-MCA,<UNK>,1
9531,NNP,NN,Park,Park,1
9532,NNP,NN,Parkshore,<UNK>,1
9533,NNP,NN,Party,Party,1
9534,NNP,NN,Pathe,<UNK>,1
9535,NNP,NN,Pemex,<UNK>,2
9536,NNP,NN,Petco,<UNK>,3
9537,NNP,NN,Peters,Peters,1
9538,NNP,NN,Philinte,<UNK>,1
9539,NNP,NN,Phoenix,Phoenix,1
9540,NNP,NN,Pieces,<UNK>,1
9541,NNP,NN,Plan,Plan,1
9542,NNP,NN,Politburo,Politburo,7
9543,NNP,NN,Ponce,<UNK>,1
9544,NNP,NN,Portland,Portland,1
9545,NNP,NN,Posix,<UNK>,1
9546,NNP,NN,President,President,2
9547,NNP,NN,Presidio,Presidio,1
9548,NNP,NN,Prison,<UNK>,1
9549,NNP,NN,Prize,Prize,1
9550,NNP,NN,Profit,Profit,2
9551,NNP,NN,Programs,Programs,1
9552,NNP,NN,Protestantism,<UNK>,1
9553,NNP,NN,Purple,<UNK>,1
9554,NNP,NN,Quek,<UNK>,1
9555,NNP,NN,Quina,<UNK>,1
9556,NNP,NN,RJR,RJR,1
9557,NNP,NN,Rahill,<UNK>,1
9558,NNP,NN,Record,Record,1
9559,NNP,NN,Remic,Remic,2
9560,NNP,NN,Replogle,<UNK>,1
9561,NNP,NN,Republic,Republic,2
9562,NNP,NN,Republican,Republican,1
9563,NNP,NN,Reserved,Reserved,1
9564,NNP,NN,Revenue,Revenue,1
9565,NNP,NN,Richmond,Richmond,2
9566,NNP,NN,Richmond-San,<UNK>,1
9567,NNP,NN,Ripper,<UNK>,1
9568,NNP,NN,Robin,Robin,1
9569,NNP,NN,Rock,Rock,1
9570,NNP,NN,Rockefeller,Rockefeller,1
9571,NNP,NN,Rohrer,<UNK>,1
9572,NNP,NN,Rolls-Royce,Rolls-Royce,1
9573,NNP,NN,Rouge,Rouge,3
9574,NNP,NN,Route,<UNK>,1
9575,NNP,NN,Ruth,Ruth,1
9576,NNP,NN,S&L,S&L,2
9577,NNP,NN,S&P,S&P,4
9578,NNP,NN,SEC,SEC,2
9579,NNP,NN,SE\/30,<UNK>,1
9580,NNP,NN,SF,<UNK>,2
9581,NNP,NN,SIA,SIA,1
9582,NNP,NN,SSI,<UNK>,1
9583,NNP,NN,Saab,Saab,1
9584,NNP,NN,Safeco,<UNK>,1
9585,NNP,NN,Saigon,<UNK>,1
9586,NNP,NN,Saks,Saks,1
9587,NNP,NN,Sandinistas,Sandinistas,1
9588,NNP,NN,Sassy,<UNK>,1
9589,NNP,NN,Saturday,Saturday,1
9590,NNP,NN,Scali,Scali,1
9591,NNP,NN,Scenario,Scenario,2
9592,NNP,NN,Scorpio,Scorpio,1
9593,NNP,NN,Seabrook,Seabrook,1
9594,NNP,NN,Secretary,Secretary,4
9595,NNP,NN,Section,Section,2
9596,NNP,NN,Security,Security,3
9597,NNP,NN,Sells,Sells,1
9598,NNP,NN,Senate,Senate,3
9599,NNP,NN,September,September,1
9600,NNP,NN,Series,Series,7
9601,NNP,NN,Service,Service,1
9602,NNP,NN,Shaevitz,<UNK>,1
9603,NNP,NN,Shannon,Shannon,1
9604,NNP,NN,Showtime,<UNK>,1
9605,NNP,NN,Shreveport,<UNK>,1
9606,NNP,NN,Sichuan,<UNK>,1
9607,NNP,NN,Simat,<UNK>,1
9608,NNP,NN,Sloves,Sloves,1
9609,NNP,NN,Social,Social,1
9610,NNP,NN,Society,Society,2
9611,NNP,NN,SoftLetter,<UNK>,1
9612,NNP,NN,Sons,Sons,1
9613,NNP,NN,Sotheby,Sotheby,1
9614,NNP,NN,South,South,2
9615,NNP,NN,Southwest,Southwest,1
9616,NNP,NN,Spartan,Spartan,1
9617,NNP,NN,Springs,Springs,1
9618,NNP,NN,St.,St.,1
9619,NNP,NN,Stamford,Stamford,1
9620,NNP,NN,Star,Star,1
9621,NNP,NN,Stars,<UNK>,1
9622,NNP,NN,State,State,3
9623,NNP,NN,StatesWest,StatesWest,1
9624,NNP,NN,Steel,Steel,1
9625,NNP,NN,Steinhardt,<UNK>,1
9626,NNP,NN,Steppenwolf,<UNK>,3
9627,NNP,NN,Stick,<UNK>,6
9628,NNP,NN,Stock,Stock,2
9629,NNP,NN,Stocks\/Mutual,<UNK>,1
9630,NNP,NN,Story,Story,1
9631,NNP,NN,Street,Street,1
9632,NNP,NN,Streetspeak,<UNK>,1
9633,NNP,NN,Streisand,<UNK>,1
9634,NNP,NN,Stripes,<UNK>,1
9635,NNP,NN,Subcommittee,Subcommittee,1
9636,NNP,NN,Success,<UNK>,3
9637,NNP,NN,Suhler,<UNK>,1
9638,NNP,NN,Sunrise,<UNK>,1
9639,NNP,NN,Susie,<UNK>,1
9640,NNP,NN,Symbol:HRB,<UNK>,1
9641,NNP,NN,Systems,Systems,1
9642,NNP,NN,TVA,TVA,6
9643,NNP,NN,Taft,<UNK>,1
9644,NNP,NN,Target,<UNK>,1
9645,NNP,NN,Task,Task,1
9646,NNP,NN,Taster,<UNK>,1
9647,NNP,NN,Tax,Tax,2
9648,NNP,NN,Technology,Technology,1
9649,NNP,NN,Tegucigalpa,<UNK>,1
9650,NNP,NN,Telegraph,Telegraph,1
9651,NNP,NN,Texan,Texan,1
9652,NNP,NN,Texas,Texas,1
9653,NNP,NN,Thevenot,<UNK>,1
9654,NNP,NN,Thing,Thing,1
9655,NNP,NN,Thrombinar,<UNK>,1
9656,NNP,NN,Thursday,Thursday,3
9657,NNP,NN,Tigers,<UNK>,1
9658,NNP,NN,Times,Times,1
9659,NNP,NN,Today,Today,2
9660,NNP,NN,Toledo,Toledo,1
9661,NNP,NN,Tower,Tower,1
9662,NNP,NN,Trading,Trading,1
9663,NNP,NN,Transvaal,<UNK>,1
9664,NNP,NN,Treasury,Treasury,24
9665,NNP,NN,Trelleborg,<UNK>,6
9666,NNP,NN,Trident,<UNK>,1
9667,NNP,NN,Tucson,Tucson,2
9668,NNP,NN,Tuesday,Tuesday,4
9669,NNP,NN,Tunick,<UNK>,1
9670,NNP,NN,Twenties,<UNK>,1
9671,NNP,NN,Tyrannosaurus,<UNK>,1
9672,NNP,NN,U,<UNK>,2
9673,NNP,NN,U.Cal-Davis,<UNK>,1
9674,NNP,NN,U.K.,U.K.,6
9675,NNP,NN,U.S.,U.S.,5
9676,NNP,NN,UAL,UAL,1
9677,NNP,NN,UEP,<UNK>,1
9678,NNP,NN,USAir,USAir,1
9679,NNP,NN,USDA,<UNK>,3
9680,NNP,NN,Ulbricht,<UNK>,1
9681,NNP,NN,Underseas,<UNK>,1
9682,NNP,NN,Union,Union,6
9683,NNP,NN,University,University,17
9684,NNP,NN,Univision,<UNK>,1
9685,NNP,NN,VAX,VAX,2
9686,NNP,NN,Vail,Vail,1
9687,NNP,NN,Valley,Valley,3
9688,NNP,NN,Vanities,Vanities,1
9689,NNP,NN,Veronis,<UNK>,1
9690,NNP,NN,Vietnam,Vietnam,3
9691,NNP,NN,Village,Village,1
9692,NNP,NN,Visa,Visa,1
9693,NNP,NN,WAVE,<UNK>,1
9694,NNP,NN,Wales,Wales,1
9695,NNP,NN,Walkmen,<UNK>,1
9696,NNP,NN,Wall,Wall,1
9697,NNP,NN,Watchmen,<UNK>,1
9698,NNP,NN,Webster\/Eagle,<UNK>,1
9699,NNP,NN,Wednesday,Wednesday,5
9700,NNP,NN,Weekly,<UNK>,1
9701,NNP,NN,Weirton,Weirton,1
9702,NNP,NN,Well,Well,2
9703,NNP,NN,West,West,5
9704,NNP,NN,Westborough,Westborough,1
9705,NNP,NN,Westmoreland,<UNK>,1
9706,NNP,NN,Weston,<UNK>,1
9707,NNP,NN,Westwood,<UNK>,1
9708,NNP,NN,Whitbread,<UNK>,1
9709,NNP,NN,Woman,Woman,1
9710,NNP,NN,Woman\/McCall,<UNK>,1
9711,NNP,NN,Workplace,<UNK>,1
9712,NNP,NN,World,World,5
9713,NNP,NN,XR4Ti,<UNK>,3
9714,NNP,NN,Yachtsman,<UNK>,1
9715,NNP,NN,maitre,<UNK>,2
9716,NNP,NN,van,van,2
9717,NNP,NNPS,Contras,Contras,1
9718,NNP,NNPS,Fed,Fed,1
9719,NNP,NNPS,HHS,HHS,1
9720,NNP,NNPS,Investors,Investors,1
9721,NNP,NNPS,Securities,Securities,3
9722,NNP,NNPS,Steinhardt,<UNK>,1
9723,NNP,NNPS,Tom,Tom,1
9724,NNP,NNS,1/2/03,<UNK>,1
9725,NNP,NNS,AEW,<UNK>,1
9726,NNP,NNS,Admistration,<UNK>,1
9727,NNP,NNS,Ahmad,<UNK>,1
9728,NNP,NNS,Airlines,Airlines,1
9729,NNP,NNS,Alusuisse,<UNK>,1
9730,NNP,NNS,Ambassador,Ambassador,1
9731,NNP,NNS,Amdura,<UNK>,1
9732,NNP,NNS,America,America,1
9733,NNP,NNS,Ameritech,<UNK>,1
9734,NNP,NNS,Amon,<UNK>,1
9735,NNP,NNS,April,April,2
9736,NNP,NNS,Aruba,<UNK>,1
9737,NNP,NNS,Asian,Asian,1
9738,NNP,NNS,Atlas,Atlas,1
9739,NNP,NNS,Authorities,Authorities,1
9740,NNP,NNS,Autodesk,<UNK>,1
9741,NNP,NNS,Aviacion,<UNK>,1
9742,NNP,NNS,B.A.T,B.A.T,1
9743,NNP,NNS,Band,<UNK>,1
9744,NNP,NNS,Bauer,Bauer,1
9745,NNP,NNS,Bavaria,Bavaria,1
9746,NNP,NNS,BellSouth,BellSouth,1
9747,NNP,NNS,Bolinas,<UNK>,1
9748,NNP,NNS,Bonn,<UNK>,1
9749,NNP,NNS,Bulgaria,<UNK>,2
9750,NNP,NNS,Bureaus,<UNK>,1
9751,NNP,NNS,CDL,<UNK>,1
9752,NNP,NNS,California,California,1
9753,NNP,NNS,Caltrans,<UNK>,1
9754,NNP,NNS,Cambodia,Cambodia,1
9755,NNP,NNS,Camden,<UNK>,1
9756,NNP,NNS,Campbell-Mithun,<UNK>,1
9757,NNP,NNS,Candlestick,Candlestick,1
9758,NNP,NNS,Capcom,<UNK>,1
9759,NNP,NNS,Cartoonists,<UNK>,1
9760,NNP,NNS,Chancellor,Chancellor,1
9761,NNP,NNS,Children,Children,1
9762,NNP,NNS,Christmas,Christmas,4
9763,NNP,NNS,Cleveland,Cleveland,1
9764,NNP,NNS,Columbia,Columbia,1
9765,NNP,NNS,Comair,<UNK>,1
9766,NNP,NNS,Computers,Computers,1
9767,NNP,NNS,Cordis,<UNK>,1
9768,NNP,NNS,Corolla,Corolla,1
9769,NNP,NNS,DEC,<UNK>,2
9770,NNP,NNS,DOE,<UNK>,1
9771,NNP,NNS,Damascus,<UNK>,1
9772,NNP,NNS,Dealers,Dealers,1
9773,NNP,NNS,Della,Della,1
9774,NNP,NNS,Deloitte,<UNK>,4
9775,NNP,NNS,Democrats,Democrats,1
9776,NNP,NNS,Diamond-Star,<UNK>,1
9777,NNP,NNS,Digital,Digital,1
9778,NNP,NNS,Discovision,<UNK>,1
9779,NNP,NNS,Doman,<UNK>,1
9780,NNP,NNS,Dracula,<UNK>,1
9781,NNP,NNS,Driving,Driving,1
9782,NNP,NNS,Duarte,<UNK>,2
9783,NNP,NNS,East,<UNK>,1
9784,NNP,NNS,English,English,1
9785,NNP,NNS,Europa,<UNK>,1
9786,NNP,NNS,FADA,<UNK>,1
9787,NNP,NNS,FDA,FDA,1
9788,NNP,NNS,FEMA,<UNK>,1
9789,NNP,NNS,FK-506,<UNK>,2
9790,NNP,NNS,Falconbridge,<UNK>,1
9791,NNP,NNS,Fed,Fed,1
9792,NNP,NNS,Florida,Florida,1
9793,NNP,NNS,Florio,Florio,1
9794,NNP,NNS,Fluent,<UNK>,1
9795,NNP,NNS,Folgers,<UNK>,1
9796,NNP,NNS,Foot,Foot,1
9797,NNP,NNS,Fox,Fox,1
